smiles	valid	nswcs	target_logp	predicted_logp	ground_truth_logp
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1	True	O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	-2	-2.5962348	-1.7057
O=c1[nH]cnc2c1ncn2CC1COCCC1	True	O=c1[nH]cnc2c1ncn2CC1CCCOC1	-2	0.31524208	0.5461999999999996
O=c1ncn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ncn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.8826098	-2.340100000000001
O=c1ccn(C2CC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1	True	O=c1ccn(C2CC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1	-2	-3.0973883	-1.5420000000000005
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Cl	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1Cl	-2	-2.0051508	-1.0523
O=c1ccn(C2OC(COP(PO)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(OO)n1	True	O=c1ccn(C2OC(CO[PH](O)(OP(=O)(O)OP(=O)(O)O)PO)C(O)C2O)c(OO)n1	-2	-3.2406058	-2.0548000000000006
COC(OC(=S)C1OCOP(=O)(O)O)(O)C(O)C1O	True	COC1(O)OC(=S)C(OCOP(=O)(O)O)C(O)C1O	-2	-1.9935752	-2.1897
O=c1ncn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]c(O)n1	True	O=C1N=CN(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)C(=O)NC(O)=N1	-2	-3.724163	-1.3703000000000003
O=c1[nH]ncn1C2CCCCO2	True	O=c1[nH]ncn1C1CCCCO1	-2	-0.3799643	0.2704999999999995
O=c1[nH]cnc(N)cccCC(O)CCO1	True	NC1=CC=CCC(O)CCOC(=O)NC=N1	-2	-0.39194214	0.25189999999999985
NC(CCP(=O)(O)C(C)=O)OP(OCC(=O)N)C(O)C(=O)O	True	CC(=O)P(=O)(O)CCC(N)OP(OCC(N)=O)C(O)C(=O)O	-2	-2.7314744	-1.2883999999999995
O=c1[nH]c(=S)[nH]c2nc(-c3ccc(Cl)cc3)nn12	True	O=c1[nH]c(=S)[nH]c2nc(-c3ccc(Cl)cc3)nn12	-2	1.7255635	1.7955899999999994
NCCCCCCCCCCCCCCCOC(OOP(=P)(O)OPP(O)P(OO)(O)O)OO	True	NCCCCCCCCCCCCCCCOC(OO)OOP(O)(=P)OPP(O)[PH](O)(O)OO	-2	1.754913	5.365500000000011
O=c1[nH]c(=O)n(CC=COP(=O)(O)O)cc1F	True	O=c1[nH]c(=O)n(CC=COP(=O)(O)O)cc1F	-2	-1.4818631	-0.7013
NC(CCCC=O)CP(C(O)C(OCOCOP(=O)(O)O)CCOP(=O)(O)O)C=O	True	NC(CCCC=O)CP(C=O)C(O)C(CCOP(=O)(O)O)OCOCOP(=O)(O)O	-2	-2.8642902	-0.40110000000000046
O=c1[nH]cnc2c(OC(O)(C)O2)c1=O	True	CC1(O)Oc2nc[nH]c(=O)c(=O)c2O1	-2	-0.5727511	-1.4326999999999999
O=c1[nH]c(=O)n(C)C(NC(=O)COCCOCC2)nccc21	True	CN1C(=O)NC(=O)C2=CC=NC1NC(=O)COCCOCC2	-2	-0.70517373	-0.9980999999999984
O=P(O)(O)CCCCCCC(COP(=O)(O)OP(=O)(O)OP(OO)(O)O)O	True	O=P(O)(O)CCCCCCC(O)COP(=O)(O)OP(=O)(O)O[PH](O)(O)OO	-2	-3.2488995	0.6101999999999996
O=c1[nH]cnc2c1ncn2CC(O)P(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CC(O)P(=O)(O)O	-2	-2.2118893	-1.3843000000000003
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OOP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OOP(=O)(O)O)O1	-2	-2.8450117	-1.2437000000000007
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)=2)cc1F	True	O=c1[nH]c(=O)n(C2=C(COP(=O)(O)O)C(O)C2)cc1F	-2	-2.1034684	-1.2393
O=c1[nH]c(O)c(OC2=CC(CO)CC2=O)cc1OO	True	O=C1CC(CO)C=C1Oc1cc(OO)c(=O)[nH]c1O	-2	0.76496935	-0.2237000000000003
O=c1[nH]c(=O)n(CC=COP(=O)(O)O)cc1Cl	True	O=c1[nH]c(=O)n(CC=COP(=O)(O)O)cc1Cl	-2	-1.0915626	-0.1870000000000001
N=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1CO	True	N=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1CO	-2	-0.74592197	-1.11793
O=C(N)CCCCC(NC(=O)OC(CCOP(=O)(O)O)CO)P(=O)(N)O	True	NC(=O)CCCCC(NC(=O)OC(CO)CCOP(=O)(O)O)P(N)(=O)O	-2	-2.1396422	-0.9112000000000002
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F	-2	-2.1198416	-1.5666000000000002
O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	True	O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	-2	-3.9761457	-2.2689
O=c1[nH]cnc2c1ncn2CCOCCCP(=O)(O)O	True	O=c1[nH]cnc2c1ncn2CCOCCCP(=O)(O)O	-2	-1.2967196	-0.29600000000000015
O=c1[nH]c2c(F)cc2C(=O)C1O	True	O=C1NC2=C(F)C=C2C(=O)C1O	-2	-0.06136027	-0.8327
O=c1[nH]c2ccc(OC(O)O)N(COC2=O)cc1O	True	O=C1OCn2cc(O)c(=O)[nH]c1ccc2OC(O)O	-2	-0.40984648	-1.2187000000000006
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1F	True	O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1F	-2	-0.7713578	-0.5903999999999999
N=C(N)Nc1ccc([N+](=O)[O-])c(O)c1	True	N=C(N)Nc1ccc([N+](=O)[O-])c(O)c1	-2	1.3980334	0.6057699999999999
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CC1CCCN1	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CC1CCCN1	-2	-1.2040943	-1.528199999999998
N=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1C	True	Cc1cn(CC=CCP(=O)(O)O)c(=O)[nH]c1=N	-2	-0.5905733	-0.30181000000000013
N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	True	N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	-2	-3.661549	-2.1496299999999997
C=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1O	True	C=C1C=CN(C2OC(COP(=O)(P)OP(=O)(O)OP(=O)(O)O)C(O)C2O)C(=O)N1O	-2	-2.391738	-0.18659999999999977
CCC(=O)COC(COO)C(=O)O	True	CCC(=O)COC(COO)C(=O)O	-2	-1.1401061	-0.07510000000000006
NCC=NCCCN	True	NCC=NCCCN	-2	-0.55209905	-0.6353
Cc1cn(C2CC(=O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O	True	Cc1cn(C2CC(=O)C(COP(=O)(O)O)O2)c(=O)[nH]c1=O	-2	-2.0195065	-1.1890800000000001
O=C1C(C)C(O)C(O)CP(COP(=O)(O)OP(=O)(O)O)C1	True	CC1C(=O)CP(COP(=O)(O)OP(=O)(O)O)CC(O)C1O	-2	-2.3244562	-0.4073
NC1CCOC(CCOCC(N)C1O)O	True	NC1CCOC(O)CCOCC(N)C1O	-2	-1.4324617	-1.8526999999999976
O=c1[nH]cnc2c1ncn2CC(POCPP(O)(O)OO)P(CP(=O)OO)O	True	O=c1[nH]cnc2c1ncn2CC(POCP[PH](O)(O)OO)P(O)C[PH](=O)OO	-2	-2.226987	0.8868999999999991
C=CCCC(=O)NCCOCC(O)OCP(OP(=O)([O-])O)P(=O)(O)O	True	C=CCCC(=O)NCCOCC(O)OCP(OP(=O)(O)O)P(=O)(O)O	-2	-1.1012695	-0.6552000000000004
Cc1cn(C2CCOC(COP(PO)(P)OP(=O)(O)OP(=O)(O)O)C(=O)O)ccc2n1	True	CC1=CN2C=CC(=N1)C2CCOC(CO[PH](P)(OP(=O)(O)OP(=O)(O)O)PO)C(=O)O	-2	-0.32491845	1.473800000000002
O=c1[nH]c(=S)[nH]c2cc(-c3ccc(F)cc3)nn12	True	O=c1[nH]c(=S)[nH]c2cc(-c3ccc(F)cc3)nn12	-2	1.3811088	1.8862899999999996
N=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	True	N=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	-2	-0.09856254	0.04317000000000015
CCCCCCC(NC(=O)C(C(P)CCCOP=O)P(=O)(O)OP(=O)(O)OP(=O)(O)O)	True	CCCCCCCNC(=O)C(C(P)CCCOP=O)P(=O)(O)OP(=O)(O)OP(=O)(O)O	-2	-1.0392572	3.1005000000000047
O=c1[nH]c(=O)n(CCCCCP(=O)(O)O)cc1	True	O=c1ccn(CCCCCP(=O)(O)O)c(=O)[nH]1	-2	-1.1146047	-0.1154000000000005
NCCCCn1c(=O)n(CCc2ccccc2)nn1	True	NCCCCn1nnn(CCc2ccccc2)c1=O	-2	1.2851591	0.42139999999999955
O=C(O)CCC(C(=O)SCNO)C(=O)O	True	O=C(O)CCC(C(=O)O)C(=O)SCNO	-2	-1.110319	-0.2519000000000003
O=c1[nH]cnc2c(CCC(OP(=O)C3CCCCC3)nc2)nc1OC	True	COC1=NC2=C(C=NC(O[PH](=O)C3CCCCC3)CC2)N=CNC1=O	-2	1.2043947	2.4157
C=c1[nH]c(=O)n(CC=COP(=O)(O)O)[nH]1	True	C=C1NC(=O)N(CC=COP(=O)(O)O)N1	-2	-1.6423341	-0.3896
O=c1[nH]C(=CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OO)n1O	True	O=C1NC(=CC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OO)N1O	-2	-3.9985647	-0.5563000000000002
O=C(O)P(=O)(O)O	True	O=C(O)P(=O)(O)O	-2	-1.212185	-0.1579000000000001
O=c1[nH]nnc2c1ncn2CP(=O)(O)O	True	O=c1[nH]nnc2c1ncn2CP(=O)(O)O	-2	-1.8820218	-1.3502000000000007
O=C(O)CCOC(=O)OCC(O)C(=O)O	True	O=C(O)CCOC(=O)OCC(O)C(=O)O	-2	-2.0530577	-0.9402000000000001
OCc1ccc(Cl)cc1	True	OCc1ccc(Cl)cc1	-2	1.9912208	1.8322999999999998
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OPCOP(=O)OO)OP(=O)(O)O)C2O1	True	O=C1C=CN2C(O1)C2OC(COP(=O)(O)OP(=O)(O)OPCO[PH](=O)OO)OP(=O)(O)O	-2	-2.8023672	0.17419999999999913
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)S)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)S)C(O)C2O)c(=O)[nH]1	-2	-2.9696288	-0.7976000000000003
CCn1nnc(C(O)=O)c1O	True	CCn1nnc(C(=O)O)c1O	-2	-0.3370967	-0.2982
N=C(NO)C(O)C(O)OPCPC(F)(O)O	True	N=C(NO)C(O)C(O)OPCPC(O)(O)F	-2	-1.4806706	-1.5667300000000008
O=P(O)(O)C(O)(O)CCCC(P(=O)P(=O)(O)O)P(=O)(O)O	True	O=[PH](C(CCCC(O)(O)P(=O)(O)O)P(=O)(O)O)P(=O)(O)O	-2	-2.6400614	-0.8710000000000002
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1NO	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1NO	-2	-2.431076	-2.0215999999999994
NC(N)=NCCN(CCC)P(=O)(O)O	True	CCCN(CCN=C(N)N)P(=O)(O)O	-2	-0.8222028	-0.9355
O=c1[nH]c(=O)n(COC(O)O)c([N+](=O)[O-])c1	True	O=c1cc([N+](=O)[O-])n(COC(O)O)c(=O)[nH]1	-2	-1.4475406	-2.312899999999999
COC(=O)C1CCC(O)CCC1O	True	COC(=O)C1CCC(O)CCC1O	-2	0.35670877	0.0713999999999998
O=c1[nH]nnc2c1ncn2CCCCCCC(=O)O	True	O=C(O)CCCCCCn1cnc2c(=O)[nH]nnc21	-2	-0.35548377	0.5496999999999994
O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	True	O=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O	-2	-3.9761457	-2.2689
O=c1[nH]c(=O)n(C2CC(O)C=O)C(O)C2O1	True	O=CC(O)CC1C2OC(=O)NC(=O)N1C2O	-2	-4.39175	-1.8326999999999996
NC(=O)CCCCCNC(=O)NCC=CC(=O)O	True	NC(=O)CCCCCNC(=O)NCC=CC(=O)O	-2	-0.6030187	-0.027899999999999647
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.4938607	-1.7351000000000008
O=C1ccn(C2OC(COP(=P)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=P)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.2670684	-1.0228000000000004
O=c1[nH]c(=O)n(C2OC(CO)(CO)C(O)C2O)cc1Br	True	O=c1[nH]c(=O)n(C2OC(CO)(CO)C(O)C2O)cc1Br	-2	-3.4907074	-2.7268999999999997
O=c1[nH]c(=O)n(C2OC(O)C(CO)O2)c(O)c1O	True	O=c1[nH]c(=O)n(C2OC(O)C(CO)O2)c(O)c1O	-2	-3.8165536	-2.8699999999999997
Nc1ncnc2c1ncn2C1OCC(OP(=O)(O)O)C(COP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OCC(OP(=O)(O)O)C(COP(=O)(O)O)O1	-2	-1.9329985	-1.1328000000000007
NCSC(O)OCCCCCCCNP(=O)(O)O	True	NCSC(O)OCCCCCCCNP(=O)(O)O	-2	-0.38746822	0.5610999999999999
CC(C)=CCCC(C)=CCOPP(OP(OPP(OPO)O)(O)OP(=O)(O)O)C(=O)OO	True	CC(C)=CCCC(C)=CCOPP(O[PH](O)(OPP(O)OPO)OP(=O)(O)O)C(=O)OO	-2	2.471583	5.0855000000000095
O=c1[nH]c(=S)CCCPCCOP(OOP(=O)(O)OP(=O)OO)1	True	O=C1NC(=S)CCCPCCOP1OOP(=O)(O)O[PH](=O)OO	-2	-2.529873	2.7687000000000017
NCc1nc(N)ncnn1Cc1nc(CP(OP(=O)(O)O)COPP(=O)(O)O)c1	True	NCC1=NC(N)=NC=NN1CC1=NC(CP(COPP(=O)(O)O)OP(=O)(O)O)=C1	-2	-0.9468678	-0.5777999999999981
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(COP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(COP(=O)(O)O)O1	-2	-2.403696	-1.1328000000000007
O=c1[nH]cnc2c1ncn2OC(COCC(O)P(=O)OO)O	True	O=c1[nH]cnc2c1ncn2OC(O)COCC(O)[PH](=O)OO	-2	-2.4904284	-1.8340999999999994
Nc1ncnc2c1ncn2C1OCPCOP(=O)(O)OP(=O)(O)OP(=O)(O)O1	True	Nc1ncnc2c1ncn2C1OCPCOP(=O)(O)OP(=O)(O)OP(=O)(O)O1	-2	-2.4834657	0.8558999999999994
CC(=O)NS(=O)(=O)NC(C(P(=O)(C)C)C1=O)CC=C=C(N)CCCCN1	True	CC(=O)NS(=O)(=O)NC1CC=C=C(N)CCCCNC(=O)C1P(C)(C)=O	-2	-1.5274526	0.0047000000000024245
O=c1[nH]c(=O)n(C2OC(O)C(CO)O2)cc1O	True	O=c1[nH]c(=O)n(C2OC(O)C(CO)O2)cc1O	-2	-3.1137738	-2.5755999999999992
O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1O	True	O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1O	-2	-2.8468676	-2.0001
O=c1nc(NCOCC=C(P(=O)(O)O)P(=O)(O)O)[nH]cc1	True	O=c1cc[nH]c(NCOCC=C(P(=O)(O)O)P(=O)(O)O)n1	-2	-0.6395873	-0.6473000000000002
N=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1	True	N=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1	-2	-2.4573846	-1.5864299999999998
CC(CC(CNC(N)=N)C(=O)C(NC(=O)N(C)C)NC(=O)O)	True	CCCC(CNC(=N)N)C(=O)C(NC(=O)O)NC(=O)N(C)C	-2	-1.7035037	-0.6802299999999968
CS(=O)(=O)NC(C)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C=O	True	CC(NS(C)(=O)=O)C(C=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O	-2	-5.238301	-0.9175
O=c1[nH]cnc2C(CO)C(O)c(=O)[nH]c12	True	O=C1Nc2c(nc[nH]c2=O)C(CO)C1O	-2	-1.5649713	-1.8412000000000006
O=c1[nH]cnc2ccc(F)cc12	True	O=c1[nH]cnc2ccc(F)cc12	-2	0.937579	1.0622
O=c1[nH]c(=O)n(CCCCCP(CP(=O)(O)O)CO)nc1O	True	O=c1[nH]c(=O)n(CCCCCP(CO)CP(=O)(O)O)nc1O	-2	-1.6919209	-0.6256000000000006
Nc1ncnc2c1ncn2C1OP(COP(=O)(O)OP(=O)(O)O)C1	True	Nc1ncnc2c1ncn2C1CP(COP(=O)(O)OP(=O)(O)O)O1	-2	-2.2302465	0.5179999999999996
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	True	O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	-2	-0.3377899	-0.07610000000000011
O=c1[nH]c(=O)n(CCCCCP(=O)(O)O)cc1OCCOCC=O	True	O=CCOCCOc1cn(CCCCCP(=O)(O)O)c(=O)[nH]c1=O	-2	-1.3622085	-0.5211000000000008
Nc1n[nH]c(=O)n(COCCOP(=O)(O)O)cc1Cl	True	NC1=NNC(=O)N(COCCOP(=O)(O)O)C=C1Cl	-2	-0.74322724	-0.5525999999999999
O=c1[nH]nc(C(F)=O)c1=O	True	O=C(F)C1=NNC(=O)C1=O	-2	-0.09354606	-1.4626000000000003
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)O1	True	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)O1	-2	-2.68502	-0.5362000000000002
O=c1[nH]c(=O)n(C2CC(O)C(O)CO2)cc1C	True	Cc1cn(C2CC(O)C(O)CO2)c(=O)[nH]c1=O	-2	-2.89751	-1.5142799999999994
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F	True	O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F	-2	-2.2554903	-1.6836
O=C(O)C(=O)CC(CO)C(=O)O	True	O=C(O)C(=O)CC(CO)C(=O)O	-2	-0.9809897	-1.2767000000000002
O=c1[nH]c(=O)n(C2CC(O)CC(O)O2)[nH]c1=O	True	O=c1[nH]c(=O)n(C2CC(O)CC(O)O2)[nH]c1=O	-2	-3.2470474	-2.7868
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	True	O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	-2	-0.3377899	-0.07610000000000011
CCC1CCCN2CNN12	True	CCC1CCCN2CNN12	-2	0.29207402	0.5534999999999999
COC(=O)C(CC(=O)O)C(O)(C)CO	True	COC(=O)C(CC(=O)O)C(C)(O)CO	-2	-0.94496405	-1.0064000000000004
C=CCCCCCCCOC(CO)(COP(OCOP(=O)(O)O)OCOP(=O)(O)O)C(=O)OO	True	C=CCCCCCCCOC(CO)(COP(OCOP(=O)(O)O)OCOP(=O)(O)O)C(=O)OO	-2	0.2734347	1.6871999999999994
O=c1[nH]cnc2c(CNCCCP(=O)(O)O)c[nH]c12	True	O=c1[nH]cnc2c(CNCCCP(=O)(O)O)c[nH]c12	-2	-0.091610044	-0.09140000000000043
O=c1[nH]cnc2c(CC2CCCO)C(O)C(O)C(O)C1O	True	O=C1NC=NC2=C(CC2CCCO)C(O)C(O)C(O)C1O	-2	-4.600777	-2.365399999999999
CCCCS(CO)=C(N)N	True	CCCCS(CO)=C(N)N	-2	0.63963306	0.010000000000000175
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C1	True	Nc1ncnc2c1ncn2C1CC(COP(=O)(O)OP(=O)(O)O)O1	-2	-2.124529	-0.07770000000000027
NC(=CP(O)C(O)CCCC(N)O)C=O	True	NC(C=O)=CP(O)C(O)CCCC(N)O	-2	-1.3171324	-0.8595999999999999
CCC(C)C(NC(=O)C(S)C(CPCOP(=O)(O)N)C)P(CC(=O)OC(=O)O)O	True	CCC(C)C(NC(=O)C(S)C(C)CPCOP(N)(=O)O)P(O)CC(=O)OC(=O)O	-2	-0.65773785	1.7313999999999996
N=P(N)(O)OCC(COCP(OOP(COP(=O)(O)O)C(=O)O)O)(O)O	True	N=P(N)(O)OCC(O)(O)COCP(O)OOP(COP(=O)(O)O)C(=O)O	-2	-3.7610145	-0.4719300000000002
CC(=O)NC(CC(C)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C=O	True	CC(=O)NC(C=O)CC(C)COP(=O)(O)OP(=O)(O)OP(=O)(O)O	-2	-3.6960526	0.05949999999999983
NS(=O)(=O)Nc1cccc(NP(=O)COCNC(SP(=O)=O)O)c1	True	NS(=O)(=O)Nc1cccc(N[PH](=O)COCNC(O)SP(=O)=O)c1	-2	-1.5031763	0.8067999999999995
C=C1N(CC(=O)O)C(=O)OCCC1	True	C=C1CCCOC(=O)N1CC(=O)O	-2	-0.32035333	0.8170999999999999
O=c1[nH]cnc2c(O)c(O)c2C1O	True	O=C1NC=NC2=C(O)C(O)=C2C1O	-2	-0.41760284	-0.8993000000000002
O=c1[nH]cnc2c1ncn2COP(=O)(O)OP(=O)(O)OP(=O)(O)OO	True	O=c1[nH]cnc2c1ncn2COP(=O)(O)OP(=O)(O)OP(=O)(O)OO	-2	-4.5880275	-0.08230000000000032
O=c1[nH]c(CCC(CC2CCO)(CO)C2)n[nH]c(=O)cc1	True	O=C1C=CC(=O)NC(CCC2(CO)CC(CCO)C2)=NN1	-2	-0.33164585	-0.34660000000000024
O=c1[nH]cnc2c(CNCCCCO)c(=O)[nH]c2c1O	True	O=c1[nH]cnc2c(CNCCCCO)c(=O)[nH]c-2c1O	-2	-0.8536459	-0.8693000000000006
O=C(OC(CCCCC(CCOC(C)CP(OP(=O)OOPO)OCOP(=O)(O)OO)O)O)O	True	CC(CP(OCOP(=O)(O)OO)O[PH](=O)OOPO)OCCC(O)CCCCC(O)OC(=O)O	-2	-2.0530548	2.463800000000002
CCC(C)C(NC(=O)C(CC(=O)O)(C(OC)O)C(=O)NC(N=C)O)=O	True	C=NC(O)NC(=O)C(CC(=O)O)(C(=O)NC(=O)C(C)CC)C(O)OC	-2	-1.9596587	-1.8060999999999965
Cc1cn(C2CC(COP(POP(O)OPOPO)(O)OP(=O)(O)O)C(O)(OO)c2=O)cc1	True	Cc1ccn(C2CC(CO[PH](O)(OP(=O)(O)O)POP(O)OPOPO)C(O)(OO)C2=O)c1	-2	-2.9706573	1.504720000000002
O=c1[nH]cnc2c1OCC2CCC(NCC2OCCNCO)CC2	True	O=c1[nH]cnc2c1OCC2CCC1CCC(OCCNCO)CN1	-2	0.28207022	-0.2972999999999988
CNCCC(N=O)OCC(C)OC(COP(=O)(O)OP(=O)(O)O)C(=O)OO	True	CNCCC(N=O)OCC(C)OC(COP(=O)(O)OP(=O)(O)O)C(=O)OO	-2	-2.4340053	-0.27880000000000044
NC(=O)C1CCN(C2OC2COP(=O)(O)O)C(O)C(O)C1CO	True	NC(=O)C1CCN(C2OC2COP(=O)(O)O)C(O)C(O)C1CO	-2	-3.6404157	-3.0843999999999974
O=c1[nH]nc(-c2ccc(CO)O2)nc1O	True	O=c1[nH]nc(-c2ccc(CO)o2)nc1O	-2	0.49963328	-0.37720000000000026
O=c1[nH]nc2c(F)ccc2n1C	True	Cn1c2ccc(F)c-2n[nH]c1=O	-2	1.0058334	0.3522999999999998
O=c1[nH]c(=O)n(C2CC(O)C(CO)=O)cc12	True	O=C(CO)C(O)CC1c2cn1c(=O)[nH]c2=O	-2	-2.6379075	-2.2481999999999998
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1	-2	-3.4938607	-1.7351000000000008
COC(=O)C(C)(O)NC(=O)CNC(NO)CCCO	True	COC(=O)C(C)(O)NC(=O)CNC(CCCO)NO	-2	-1.3567393	-2.3488999999999964
O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	True	O=c1[nH]c(=O)n(CC=CCP(=O)(O)O)cc1Cl	-2	-0.3377899	-0.07610000000000011
NC(=O)CCCC(=O)NC(CC(=O)O)C(=O)NC(C)C(N)=O	True	CC(NC(=O)C(CC(=O)O)NC(=O)CCCC(N)=O)C(N)=O	-2	-4.0095396	-2.4084999999999974
O=C(NO)CCCCC(N)=C(O)CCCO	True	NC(CCCCC(=O)NO)=C(O)CCCO	-2	-0.9907179	0.5529999999999995
O=c1[nH]cnc2c(CNOCCP(=O)(O)O)c[nH]c12	True	O=c1[nH]cnc2c(CNOCCP(=O)(O)O)c[nH]c12	-2	-0.56733626	-0.5499000000000005
O=c1[nH]cnc2c(CN(OCO)CC(COCCO)nn2)SC1=O	True	O=C1NC=NC2=C(CN(OCO)CC(COCCO)N=N2)SC1=O	-2	-1.4797662	-1.3998999999999993
O=c1[nH]nc(Cc2nn(CN3CCOCC3)c2n1)N1CCCN1	True	O=C1N=C2C(=NN2CN2CCOCC2)CC(N2CCCN2)=NN1	-2	0.09005752	-1.0166999999999973
O=c1[nH]c(=O)n(C2CC(O)CC(O)C2)OC1OP(=O)(O)O	True	O=C1NC(=O)N(C2CC(O)CC(O)C2)OC1OP(=O)(O)O	-2	-3.788302	-1.8205000000000005
O=C(O)COCC1(C(=O)C(=O)NO)C(=C)C(=O)C(=O)n1	True	C=C1C(=O)C(=O)NC1(COCC(=O)O)C(=O)C(=O)NO	-2	-2.5905495	-2.8439999999999994
O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)N(O)C2O)c(=S)[nH]1	True	O=c1ccn(C2OC(COP(=O)(P)OP(=O)(O)O)N(O)C2O)c(=S)[nH]1	-2	-2.654049	-0.12051000000000017
O=c1[nH]c(=O)n(CNCCCP(=O)(O)O)cc1	True	O=c1ccn(CNCCCP(=O)(O)O)c(=O)[nH]1	-2	-1.4935169	-1.3484999999999996
Nc1ncnc2c1ncn2C1PC(OOP(=O)(O)OP(=O)(O)O)COS1=O	True	Nc1ncnc2c1ncn2C1PC(OOP(=O)(O)OP(=O)(O)O)COS1=O	-2	-2.5376172	-0.27900000000000025
